,symbol,report_date,open,close,high,low,volume,country,industry,sector,close (%)
13893,AAP,2020-09-03,198.12881687096387,194.5925936837733,198.81850579045144,193.5016312111293,591100,United States,Auto Parts,Consumer Cyclical,-4.545465558504872
13894,AAP,2020-09-04,195.48291937983896,192.79940249310567,195.63339696227263,189.0500027308007,589100,United States,Auto Parts,Consumer Cyclical,-5.425089119861607
13895,AAP,2020-09-08,191.42002465413063,190.266363188806,193.97814355550256,189.15032111908985,1198000,United States,Auto Parts,Consumer Cyclical,-6.667634290449448
13896,AAP,2020-09-09,191.3824052585222,193.5517904052739,195.2195836105801,191.3824052585222,715900,United States,Auto Parts,Consumer Cyclical,-5.056016296914725
13897,AAP,2020-09-10,193.927984361358,192.56114632091908,195.26974280472464,191.9843155882568,418700,United States,Auto Parts,Consumer Cyclical,-5.541962180461449
13898,AAP,2020-09-11,193.70226798770756,193.8527455701412,194.7681508632792,191.95923599118453,493900,United States,Auto Parts,Consumer Cyclical,-4.908387167735965
13899,AAP,2020-09-14,196.74943903198883,197.26357077197045,199.28247833628848,195.78387454470624,785900,United States,Auto Parts,Consumer Cyclical,-3.235257037043433
13900,AAP,2020-09-15,198.01595868413864,196.72435943491652,198.6429486109455,196.26038688907943,496800,United States,Auto Parts,Consumer Cyclical,-3.499759226822037
13901,AAP,2020-09-16,196.9124564129586,193.91544456282185,197.0127748012477,193.4890914125932,512800,United States,Auto Parts,Consumer Cyclical,-4.877631099157074
13902,AAP,2020-09-17,191.3071664673054,194.06592214525548,194.3041783174421,190.6049377492817,630700,United States,Auto Parts,Consumer Cyclical,-4.803816534567701
13903,AAP,2020-09-18,193.5894098008823,192.9624198740755,195.58323776812807,191.2820868702331,717100,United States,Auto Parts,Consumer Cyclical,-5.3451233415564445
13904,AAP,2020-09-21,189.3634976942041,186.12822967188083,190.29144278587827,185.0999661919176,854800,United States,Auto Parts,Consumer Cyclical,-8.697534816657281
13905,AAP,2020-09-22,186.8304583899045,188.23491582595184,191.18176848194403,183.60773016611728,1244900,United States,Auto Parts,Consumer Cyclical,-7.664130912406011
13906,AAP,2020-09-23,188.8117465586141,183.64534956172568,189.2757191044512,183.45725258368367,618900,United States,Auto Parts,Consumer Cyclical,-9.915475132382008
13907,AAP,2020-09-24,181.22516844425127,183.9713843236653,186.6423614118624,178.64196994580706,1115900,United States,Auto Parts,Consumer Cyclical,-9.755543575771682
13908,AAP,2020-09-25,183.49487197929207,187.35712992842224,188.5985699834998,183.40709338953909,778600,United States,Auto Parts,Consumer Cyclical,-8.094715872510715
13909,AAP,2020-09-28,189.2004803132344,192.34796974580476,193.32607403162345,188.10951784059048,726400,United States,Auto Parts,Consumer Cyclical,-5.646532813629741
13910,AAP,2020-09-29,192.9749596726116,190.24128359173372,192.9749596726116,190.17858459905304,610400,United States,Auto Parts,Consumer Cyclical,-6.679936717880998
13911,AAP,2020-09-30,189.95286822540257,192.48590752970225,194.20385992915303,189.91524882979417,546700,United States,Auto Parts,Consumer Cyclical,-5.578869462756144
13912,AAP,2020-10-01,192.3229589849377,193.93859207357127,195.70451661231027,191.87208463462136,649700,United States,Auto Parts,Consumer Cyclical,-4.866276428250861
13913,AAP,2020-10-02,190.6697530337778,194.75267076164243,195.81723519988932,189.9433443582681,487300,United States,Auto Parts,Consumer Cyclical,-4.46694210263487
13914,AAP,2020-10-05,195.05325366185332,195.2035451119588,198.08413123897984,194.0262620861328,556700,United States,Auto Parts,Consumer Cyclical,-4.245772322293697
13915,AAP,2020-10-06,200.7142316158252,194.32684498634367,201.3654945662821,194.2016021112558,837200,United States,Auto Parts,Consumer Cyclical,-4.67582467295708
13916,AAP,2020-10-07,194.9029622117479,196.3933524252936,198.50995701427863,194.47713643644911,1065700,United States,Auto Parts,Consumer Cyclical,-3.662129846393394
13917,AAP,2020-10-08,197.63325688866357,197.4579168635405,198.50995701427863,194.2767478363085,404400,United States,Auto Parts,Consumer Cyclical,-3.139923420587862
13918,AAP,2020-10-09,198.6101513143489,194.52723358648427,198.6101513143489,194.21412639876456,840400,United States,Auto Parts,Consumer Cyclical,-4.577526992805449
13919,AAP,2020-10-12,194.7651950491512,195.69199232480148,195.86733234992448,192.4106289974992,720400,United States,Auto Parts,Consumer Cyclical,-4.006171726924109
13920,AAP,2020-10-13,194.8904379242391,197.10723681329443,197.9839369389096,194.4019907113964,753400,United States,Auto Parts,Consumer Cyclical,-3.3119443608532264
13921,AAP,2020-10-14,198.08413123897984,196.10529381259147,199.36160856487615,193.8634463485185,581800,United States,Auto Parts,Consumer Cyclical,-3.803432761611366
13922,AAP,2020-10-15,194.10140781118548,197.2825768384175,197.77102405126016,192.97422193539467,697300,United States,Auto Parts,Consumer Cyclical,-3.22593389072053
13923,AAP,2020-10-16,197.2825768384175,194.1139320986943,197.39529542599655,193.9135434985537,477200,United States,Auto Parts,Consumer Cyclical,-4.780265958118178
13924,AAP,2020-10-19,195.51665229967847,191.93470607216528,197.06966395076807,191.33354027174352,603800,United States,Auto Parts,Consumer Cyclical,-5.849253229767167
13925,AAP,2020-10-20,193.72567918592188,191.6466474594632,194.10140781118548,191.2333459716732,614400,United States,Auto Parts,Consumer Cyclical,-5.990556144985125
13926,AAP,2020-10-21,195.36636084957303,193.34995056065824,197.50801401357563,192.72373618521888,884500,United States,Auto Parts,Consumer Cyclical,-5.155025863696285
13927,AAP,2020-10-22,192.67363903518373,191.5339288718841,192.96169764788584,188.89130420753,621800,United States,Auto Parts,Consumer Cyclical,-6.045848590070415
13928,AAP,2020-10-23,192.14761895981468,193.77577633595703,194.33936927385244,190.0936358083736,543600,United States,Auto Parts,Consumer Cyclical,-4.946143293374061
